scenario_id,wind_scenario,solar_scenario,hour,hour_label,wind_MW,solar_MW,load_MW
13,4,1,0,00:00,3.3194,0.0,1.3698
13,4,1,1,01:00,3.3311,0.0,1.0998
13,4,1,2,02:00,3.1595,0.0,0.7998
13,4,1,3,03:00,3.2611,0.0,0.99
13,4,1,4,04:00,3.4564,0.7201,1.1802
13,4,1,5,05:00,3.2393,7.0216,1.6302
13,4,1,6,06:00,3.7368,17.8379,2.5002
13,4,1,7,07:00,5.6061,30.0064,3.3702
13,4,1,8,08:00,9.2631,41.9766,4.0098
13,4,1,9,09:00,14.6851,51.7353,4.2
13,4,1,10,10:00,23.0225,57.5853,4.1202
13,4,1,11,11:00,27.8154,58.6203,3.9
13,4,1,12,12:00,32.6357,57.028,3.2598
13,4,1,13,13:00,35.4442,51.3725,2.6898
13,4,1,14,14:00,36.392,43.1246,3.63
13,4,1,15,15:00,35.3008,32.1521,3.8202
13,4,1,16,16:00,32.5058,19.978,3.75
13,4,1,17,17:00,25.7086,8.7575,3.1398
13,4,1,18,18:00,15.8688,1.2593,2.61
13,4,1,19,19:00,10.6205,0.0,2.1198
13,4,1,20,20:00,7.931,0.0,1.86
13,4,1,21,21:00,7.6513,0.0,1.6302
13,4,1,22,22:00,8.0968,0.0,1.56
13,4,1,23,23:00,7.9426,0.0,1.4802
14,4,2,0,00:00,3.3194,0.0,1.3698
14,4,2,1,01:00,3.3311,0.0,1.0998
14,4,2,2,02:00,3.1595,0.0,0.7998
14,4,2,3,03:00,3.2611,0.0,0.99
14,4,2,4,04:00,3.4564,0.2,1.1802
14,4,2,5,05:00,3.2393,2.6552,1.6302
14,4,2,6,06:00,3.7368,10.6746,2.5002
14,4,2,7,07:00,5.6061,21.5223,3.3702
14,4,2,8,08:00,9.2631,32.9057,4.0098
14,4,2,9,09:00,14.6851,42.2651,4.2
14,4,2,10,10:00,23.0225,48.4104,4.1202
14,4,2,11,11:00,27.8154,50.0304,3.9
14,4,2,12,12:00,32.6357,47.9569,3.2598
14,4,2,13,13:00,35.4442,41.2824,2.6898
14,4,2,14,14:00,36.392,32.088,3.63
14,4,2,15,15:00,35.3008,21.7096,3.8202
14,4,2,16,16:00,32.5058,11.4153,3.75
14,4,2,17,17:00,25.7086,3.1071,3.1398
14,4,2,18,18:00,15.8688,0.2928,2.61
14,4,2,19,19:00,10.6205,0.0,2.1198
14,4,2,20,20:00,7.931,0.0,1.86
14,4,2,21,21:00,7.6513,0.0,1.6302
14,4,2,22,22:00,8.0968,0.0,1.56
14,4,2,23,23:00,7.9426,0.0,1.4802
15,4,3,0,00:00,3.3194,0.0,1.3698
15,4,3,1,01:00,3.3311,0.0,1.0998
15,4,3,2,02:00,3.1595,0.0,0.7998
15,4,3,3,03:00,3.2611,0.0,0.99
15,4,3,4,04:00,3.4564,0.0906,1.1802
15,4,3,5,05:00,3.2393,0.8686,1.6302
15,4,3,6,06:00,3.7368,4.357,2.5002
15,4,3,7,07:00,5.6061,12.9748,3.3702
15,4,3,8,08:00,9.2631,22.6137,4.0098
15,4,3,9,09:00,14.6851,30.8605,4.2
15,4,3,10,10:00,23.0225,36.4494,4.1202
15,4,3,11,11:00,27.8154,37.7086,3.9
15,4,3,12,12:00,32.6357,35.4698,3.2598
15,4,3,13,13:00,35.4442,29.771,2.6898
15,4,3,14,14:00,36.392,22.2811,3.63
15,4,3,15,15:00,35.3008,13.2676,3.8202
15,4,3,16,16:00,32.5058,4.8164,3.75
15,4,3,17,17:00,25.7086,1.0647,3.1398
15,4,3,18,18:00,15.8688,0.1534,2.61
15,4,3,19,19:00,10.6205,0.0,2.1198
15,4,3,20,20:00,7.931,0.0,1.86
15,4,3,21,21:00,7.6513,0.0,1.6302
15,4,3,22,22:00,8.0968,0.0,1.56
15,4,3,23,23:00,7.9426,0.0,1.4802
16,4,4,0,00:00,3.3194,0.0,1.3698
16,4,4,1,01:00,3.3311,0.0,1.0998
16,4,4,2,02:00,3.1595,0.0,0.7998
16,4,4,3,03:00,3.2611,0.0,0.99
16,4,4,4,04:00,3.4564,0.0293,1.1802
16,4,4,5,05:00,3.2393,0.3006,1.6302
16,4,4,6,06:00,3.7368,0.9461,2.5002
16,4,4,7,07:00,5.6061,5.0368,3.3702
16,4,4,8,08:00,9.2631,12.857,4.0098
16,4,4,9,09:00,14.6851,19.1202,4.2
16,4,4,10,10:00,23.0225,23.7417,4.1202
16,4,4,11,11:00,27.8154,25.2862,3.9
16,4,4,12,12:00,32.6357,23.8614,3.2598
16,4,4,13,13:00,35.4442,19.4035,2.6898
16,4,4,14,14:00,36.392,13.4164,3.63
16,4,4,15,15:00,35.3008,5.8794,3.8202
16,4,4,16,16:00,32.5058,1.287,3.75
16,4,4,17,17:00,25.7086,0.4775,3.1398
16,4,4,18,18:00,15.8688,0.0806,2.61
16,4,4,19,19:00,10.6205,0.0,2.1198
16,4,4,20,20:00,7.931,0.0,1.86
16,4,4,21,21:00,7.6513,0.0,1.6302
16,4,4,22,22:00,8.0968,0.0,1.56
16,4,4,23,23:00,7.9426,0.0,1.4802
17,5,1,0,00:00,5.5704,0.0,1.3698
17,5,1,1,01:00,5.6125,0.0,1.0998
17,5,1,2,02:00,5.9482,0.0,0.7998
17,5,1,3,03:00,6.2434,0.0,0.99
17,5,1,4,04:00,6.3193,0.7201,1.1802
17,5,1,5,05:00,6.1429,7.0216,1.6302
17,5,1,6,06:00,5.762,17.8379,2.5002
17,5,1,7,07:00,5.3033,30.0064,3.3702
17,5,1,8,08:00,5.5499,41.9766,4.0098
17,5,1,9,09:00,8.7685,51.7353,4.2
17,5,1,10,10:00,13.5161,57.5853,4.1202
17,5,1,11,11:00,18.0505,58.6203,3.9
17,5,1,12,12:00,19.8483,57.028,3.2598
17,5,1,13,13:00,18.8305,51.3725,2.6898
17,5,1,14,14:00,15.6174,43.1246,3.63
17,5,1,15,15:00,10.5451,32.1521,3.8202
17,5,1,16,16:00,6.2598,19.978,3.75
17,5,1,17,17:00,3.8147,8.7575,3.1398
17,5,1,18,18:00,2.7458,1.2593,2.61
17,5,1,19,19:00,2.3934,0.0,2.1198
17,5,1,20,20:00,2.5608,0.0,1.86
17,5,1,21,21:00,3.0231,0.0,1.6302
17,5,1,22,22:00,3.3526,0.0,1.56
17,5,1,23,23:00,3.4665,0.0,1.4802
18,5,2,0,00:00,5.5704,0.0,1.3698
18,5,2,1,01:00,5.6125,0.0,1.0998
18,5,2,2,02:00,5.9482,0.0,0.7998
18,5,2,3,03:00,6.2434,0.0,0.99
18,5,2,4,04:00,6.3193,0.2,1.1802
18,5,2,5,05:00,6.1429,2.6552,1.6302
18,5,2,6,06:00,5.762,10.6746,2.5002
18,5,2,7,07:00,5.3033,21.5223,3.3702
18,5,2,8,08:00,5.5499,32.9057,4.0098
18,5,2,9,09:00,8.7685,42.2651,4.2
18,5,2,10,10:00,13.5161,48.4104,4.1202
18,5,2,11,11:00,18.0505,50.0304,3.9
18,5,2,12,12:00,19.8483,47.9569,3.2598
18,5,2,13,13:00,18.8305,41.2824,2.6898
18,5,2,14,14:00,15.6174,32.088,3.63
18,5,2,15,15:00,10.5451,21.7096,3.8202
18,5,2,16,16:00,6.2598,11.4153,3.75
18,5,2,17,17:00,3.8147,3.1071,3.1398
18,5,2,18,18:00,2.7458,0.2928,2.61
18,5,2,19,19:00,2.3934,0.0,2.1198
18,5,2,20,20:00,2.5608,0.0,1.86
18,5,2,21,21:00,3.0231,0.0,1.6302
18,5,2,22,22:00,3.3526,0.0,1.56
18,5,2,23,23:00,3.4665,0.0,1.4802
19,5,3,0,00:00,5.5704,0.0,1.3698
19,5,3,1,01:00,5.6125,0.0,1.0998
19,5,3,2,02:00,5.9482,0.0,0.7998
19,5,3,3,03:00,6.2434,0.0,0.99
19,5,3,4,04:00,6.3193,0.0906,1.1802
19,5,3,5,05:00,6.1429,0.8686,1.6302
19,5,3,6,06:00,5.762,4.357,2.5002
19,5,3,7,07:00,5.3033,12.9748,3.3702
19,5,3,8,08:00,5.5499,22.6137,4.0098
19,5,3,9,09:00,8.7685,30.8605,4.2
19,5,3,10,10:00,13.5161,36.4494,4.1202
19,5,3,11,11:00,18.0505,37.7086,3.9
19,5,3,12,12:00,19.8483,35.4698,3.2598
19,5,3,13,13:00,18.8305,29.771,2.6898
19,5,3,14,14:00,15.6174,22.2811,3.63
19,5,3,15,15:00,10.5451,13.2676,3.8202
19,5,3,16,16:00,6.2598,4.8164,3.75
19,5,3,17,17:00,3.8147,1.0647,3.1398
19,5,3,18,18:00,2.7458,0.1534,2.61
19,5,3,19,19:00,2.3934,0.0,2.1198
19,5,3,20,20:00,2.5608,0.0,1.86
19,5,3,21,21:00,3.0231,0.0,1.6302
19,5,3,22,22:00,3.3526,0.0,1.56
19,5,3,23,23:00,3.4665,0.0,1.4802
20,5,4,0,00:00,5.5704,0.0,1.3698
20,5,4,1,01:00,5.6125,0.0,1.0998
20,5,4,2,02:00,5.9482,0.0,0.7998
20,5,4,3,03:00,6.2434,0.0,0.99
20,5,4,4,04:00,6.3193,0.0293,1.1802
20,5,4,5,05:00,6.1429,0.3006,1.6302
20,5,4,6,06:00,5.762,0.9461,2.5002
20,5,4,7,07:00,5.3033,5.0368,3.3702
20,5,4,8,08:00,5.5499,12.857,4.0098
20,5,4,9,09:00,8.7685,19.1202,4.2
20,5,4,10,10:00,13.5161,23.7417,4.1202
20,5,4,11,11:00,18.0505,25.2862,3.9
20,5,4,12,12:00,19.8483,23.8614,3.2598
20,5,4,13,13:00,18.8305,19.4035,2.6898
20,5,4,14,14:00,15.6174,13.4164,3.63
20,5,4,15,15:00,10.5451,5.8794,3.8202
20,5,4,16,16:00,6.2598,1.287,3.75
20,5,4,17,17:00,3.8147,0.4775,3.1398
20,5,4,18,18:00,2.7458,0.0806,2.61
20,5,4,19,19:00,2.3934,0.0,2.1198
20,5,4,20,20:00,2.5608,0.0,1.86
20,5,4,21,21:00,3.0231,0.0,1.6302
20,5,4,22,22:00,3.3526,0.0,1.56
20,5,4,23,23:00,3.4665,0.0,1.4802
21,6,1,0,00:00,1.995,0.0,1.3698
21,6,1,1,01:00,2.0575,0.0,1.0998
21,6,1,2,02:00,2.1285,0.0,0.7998
21,6,1,3,03:00,1.8937,0.0,0.99
21,6,1,4,04:00,1.68,0.7201,1.1802
21,6,1,5,05:00,1.3642,7.0216,1.6302
21,6,1,6,06:00,1.0225,17.8379,2.5002
21,6,1,7,07:00,0.9297,30.0064,3.3702
21,6,1,8,08:00,0.9245,41.9766,4.0098
21,6,1,9,09:00,1.055,51.7353,4.2
21,6,1,10,10:00,1.3867,57.5853,4.1202
21,6,1,11,11:00,1.8838,58.6203,3.9
21,6,1,12,12:00,2.3144,57.028,3.2598
21,6,1,13,13:00,2.4858,51.3725,2.6898
21,6,1,14,14:00,2.3379,43.1246,3.63
21,6,1,15,15:00,1.9854,32.1521,3.8202
21,6,1,16,16:00,1.7239,19.978,3.75
21,6,1,17,17:00,1.6601,8.7575,3.1398
21,6,1,18,18:00,1.5061,1.2593,2.61
21,6,1,19,19:00,1.4037,0.0,2.1198
21,6,1,20,20:00,1.3595,0.0,1.86
21,6,1,21,21:00,1.4871,0.0,1.6302
21,6,1,22,22:00,1.5453,0.0,1.56
21,6,1,23,23:00,1.682,0.0,1.4802
22,6,2,0,00:00,1.995,0.0,1.3698
22,6,2,1,01:00,2.0575,0.0,1.0998
22,6,2,2,02:00,2.1285,0.0,0.7998
22,6,2,3,03:00,1.8937,0.0,0.99
22,6,2,4,04:00,1.68,0.2,1.1802
22,6,2,5,05:00,1.3642,2.6552,1.6302
22,6,2,6,06:00,1.0225,10.6746,2.5002
22,6,2,7,07:00,0.9297,21.5223,3.3702
22,6,2,8,08:00,0.9245,32.9057,4.0098
22,6,2,9,09:00,1.055,42.2651,4.2
22,6,2,10,10:00,1.3867,48.4104,4.1202
22,6,2,11,11:00,1.8838,50.0304,3.9
22,6,2,12,12:00,2.3144,47.9569,3.2598
22,6,2,13,13:00,2.4858,41.2824,2.6898
22,6,2,14,14:00,2.3379,32.088,3.63
22,6,2,15,15:00,1.9854,21.7096,3.8202
22,6,2,16,16:00,1.7239,11.4153,3.75
22,6,2,17,17:00,1.6601,3.1071,3.1398
22,6,2,18,18:00,1.5061,0.2928,2.61
22,6,2,19,19:00,1.4037,0.0,2.1198
22,6,2,20,20:00,1.3595,0.0,1.86
22,6,2,21,21:00,1.4871,0.0,1.6302
22,6,2,22,22:00,1.5453,0.0,1.56
22,6,2,23,23:00,1.682,0.0,1.4802
23,6,3,0,00:00,1.995,0.0,1.3698
23,6,3,1,01:00,2.0575,0.0,1.0998
23,6,3,2,02:00,2.1285,0.0,0.7998
23,6,3,3,03:00,1.8937,0.0,0.99
23,6,3,4,04:00,1.68,0.0906,1.1802
23,6,3,5,05:00,1.3642,0.8686,1.6302
23,6,3,6,06:00,1.0225,4.357,2.5002
23,6,3,7,07:00,0.9297,12.9748,3.3702
23,6,3,8,08:00,0.9245,22.6137,4.0098
23,6,3,9,09:00,1.055,30.8605,4.2
23,6,3,10,10:00,1.3867,36.4494,4.1202
23,6,3,11,11:00,1.8838,37.7086,3.9
23,6,3,12,12:00,2.3144,35.4698,3.2598
23,6,3,13,13:00,2.4858,29.771,2.6898
23,6,3,14,14:00,2.3379,22.2811,3.63
23,6,3,15,15:00,1.9854,13.2676,3.8202
23,6,3,16,16:00,1.7239,4.8164,3.75
23,6,3,17,17:00,1.6601,1.0647,3.1398
23,6,3,18,18:00,1.5061,0.1534,2.61
23,6,3,19,19:00,1.4037,0.0,2.1198
23,6,3,20,20:00,1.3595,0.0,1.86
23,6,3,21,21:00,1.4871,0.0,1.6302
23,6,3,22,22:00,1.5453,0.0,1.56
23,6,3,23,23:00,1.682,0.0,1.4802
24,6,4,0,00:00,1.995,0.0,1.3698
24,6,4,1,01:00,2.0575,0.0,1.0998
24,6,4,2,02:00,2.1285,0.0,0.7998
24,6,4,3,03:00,1.8937,0.0,0.99
24,6,4,4,04:00,1.68,0.0293,1.1802
24,6,4,5,05:00,1.3642,0.3006,1.6302
24,6,4,6,06:00,1.0225,0.9461,2.5002
24,6,4,7,07:00,0.9297,5.0368,3.3702
24,6,4,8,08:00,0.9245,12.857,4.0098
24,6,4,9,09:00,1.055,19.1202,4.2
24,6,4,10,10:00,1.3867,23.7417,4.1202
24,6,4,11,11:00,1.8838,25.2862,3.9
24,6,4,12,12:00,2.3144,23.8614,3.2598
24,6,4,13,13:00,2.4858,19.4035,2.6898
24,6,4,14,14:00,2.3379,13.4164,3.63
24,6,4,15,15:00,1.9854,5.8794,3.8202
24,6,4,16,16:00,1.7239,1.287,3.75
24,6,4,17,17:00,1.6601,0.4775,3.1398
24,6,4,18,18:00,1.5061,0.0806,2.61
24,6,4,19,19:00,1.4037,0.0,2.1198
24,6,4,20,20:00,1.3595,0.0,1.86
24,6,4,21,21:00,1.4871,0.0,1.6302
24,6,4,22,22:00,1.5453,0.0,1.56
24,6,4,23,23:00,1.682,0.0,1.4802
